Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,
514512309814038528,RT @saxwithmatt : This Subway has a Pepsi Spire! First I've seen in Canada. http://t.co/ASzOMd2wLZ,Pepsi Spire,pepsispire,2014-09-23T20:31:08.000Z,Tue Sep 23 20:31:08 +0000 2014,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/ByJpxKLIAAAvNEY.jpg,
514512231196008449,RT @Power92Chicago : Unscramble the Pepsi Spire flavors here: http://t.co/YuZayvTo5k for your chance to win tickets to see Usher live... http://t.co/ClNiMwCe4k,Pepsi Spire,pepsispire,2014-09-23T20:30:49.000Z,Tue Sep 23 20:30:49 +0000 2014,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,http://bit.ly/1vcM43I http://fb.me/1DtynWK0u ,0,0,,,
514425289137721345,Is it really Fall already?! What is in’SPIRE-ing you on the first day of autumn? #PepsiSpire #firstdayoffall #FirstDayOfAutumn,Pepsi Spire,pepsispire,2014-09-23T14:45:21.000Z,Tue Sep 23 14:45:21 +0000 2014,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,3,0,,,
512610898670653440,Remember when soda fountains used to look like this? #throwbackthursday #tbt #inspire #pepsispire http://t.co/sxZdzNRcBc,Pepsi Spire,pepsispire,2014-09-18T14:35:36.000Z,Thu Sep 18 14:35:36 +0000 2014,0,1,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,4,0,photo,https://pbs.twimg.com/media/Bx0o5UXCMAAPIuM.png,
511533456736940032,One cup. So many flavors to enjoy. In’Spire us: what’s the craziest soda fountain mashup you’ve ever created? #inspire #pepsispire,Pepsi Spire,pepsispire,2014-09-15T15:14:14.000Z,Mon Sep 15 15:14:14 +0000 2014,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,2,0,,,
510405233168904192,@joefox97 Definitely a possibility! Stay tuned as we roll-out to more locations!,Pepsi Spire,pepsispire,2014-09-12T12:31:05.000Z,Fri Sep 12 12:31:05 +0000 2014,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,,,
510091685486149632,"In the mood for something sweet, citrusy, and refreshing? Create a #sierramist with flavor shots of lemon and cherry. #pepsispire #inspire",Pepsi Spire,pepsispire,2014-09-11T15:45:09.000Z,Thu Sep 11 15:45:09 +0000 2014,2,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,3,0,,,
509026595143950336,"#Mashupmonday challenge: how many words can you create out of Lemon, Cherry, Strawberry, and Vanilla? #inspire #pepsispire",Pepsi Spire,pepsispire,2014-09-08T17:12:52.000Z,Mon Sep 08 17:12:52 +0000 2014,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,3,0,,,
507547996184391680,What do you think about #PepsiSpire? Tweet @pepsispire and in'Spire us!,Pepsi Spire,pepsispire,2014-09-04T15:17:26.000Z,Thu Sep 04 15:17:26 +0000 2014,1,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,1,1,,,
505037278486745089,@ismebsb Great combination! Grape flavor shots will be coming to Pepsi Spire in select locations very soon - stay tuned!,Pepsi Spire,pepsispire,2014-08-28T17:00:45.000Z,Thu Aug 28 17:00:45 +0000 2014,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,0,1,,,
504995150784118785,Enjoy endless flavor combinations with #pepsispire now at @800degreespizza @SLSlasvegas! What will you create?,Pepsi Spire,pepsispire,2014-08-28T14:13:20.000Z,Thu Aug 28 14:13:20 +0000 2014,0,1,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,1,1,,,
504359902723473409,"RT @PepsiCo : Life just became a little more entertaining. @sbeCollection locations, including @SLSLasVegas, exclusively w/ @Pepsi bevs – feat @PepsiSpire",Pepsi Spire,pepsispire,2014-08-26T20:09:06.000Z,Tue Aug 26 20:09:06 +0000 2014,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,,0,2,,,
503987630191968257,"How would you finish this sentence? ""My #Pepsi Cherrinilla goes great with a _______."" #inspire #pepsispire",Pepsi Spire,pepsispire,2014-08-25T19:29:49.000Z,Mon Aug 25 19:29:49 +0000 2014,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,3,0,,,
502130856480493568,What favorite flavors do you want to see on #pepsispire? Tweet us your ideas @pepsispire. #inspire,Pepsi Spire,pepsispire,2014-08-20T16:31:39.000Z,Wed Aug 20 16:31:39 +0000 2014,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,2,1,,,
502130581459959808,@thevoiceofptbo That's a great flavor combo! Enjoy!,Pepsi Spire,pepsispire,2014-08-20T16:30:34.000Z,Wed Aug 20 16:30:34 +0000 2014,1,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,0,0,,,
501440778711744512,RT @PepsiCanada : Be a Pepsi Artist! Create your own flavour with #pepsispire only at select @SUBWAYCanada locations! http://t.co/7BZN1OeuGS,Pepsi Spire,pepsispire,2014-08-18T18:49:32.000Z,Mon Aug 18 18:49:32 +0000 2014,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,,1,1,photo,https://pbs.twimg.com/media/BvFywh0CcAAFkdO.jpg,
501388127957975040,@GoldenKatana1 Great question! Flavor shots don't have added sweeteners. Check out http://t.co/koxT8E6m81 for a full list of ingredients.,Pepsi Spire,pepsispire,2014-08-18T15:20:19.000Z,Mon Aug 18 15:20:19 +0000 2014,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,http://pepsicobeveragefacts.com ,0,1,,,
499628247462989824,"Here’s a zesty #humpday beverage: #sierramist with flavor shots of lemon and lime. Refreshing, fruity, and fun! #inspire #pepsispire",Pepsi Spire,pepsispire,2014-08-13T18:47:11.000Z,Wed Aug 13 18:47:11 +0000 2014,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,4,0,,,
498938298627547136,"RT @LloydBridgz : @pepsispire hit a few @SUBWAYCanada locations in the #GTA - Try them out, future of fountain machines! http://t.co/kmL9diCTX7",Pepsi Spire,pepsispire,2014-08-11T21:05:34.000Z,Mon Aug 11 21:05:34 +0000 2014,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,,1,2,photo,https://pbs.twimg.com/media/Buxmw0qIIAAx140.jpg,https://pbs.twimg.com/media/BuxmyoFIUAA9rju.jpg
497757758226440192,Love #Mtn_Dew and something new? Us too! Try a flavor shot or two. What will you do? #inspire #pepsispire,Pepsi Spire,pepsispire,2014-08-08T14:54:32.000Z,Fri Aug 08 14:54:32 +0000 2014,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,3,0,,,
496740199637213186,What's your #inspiration ? Tweet @pepsispire with what inspires you and keep us all in’Spire'd! #inspire #pepsispire,Pepsi Spire,pepsispire,2014-08-05T19:31:07.000Z,Tue Aug 05 19:31:07 +0000 2014,0,1,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,3,1,,,
495213600878120960,In #chicago this weekend? Try a #pepsispire beverage on your way to #lollapaloozaweekend at one of our #chicago area locations!,Pepsi Spire,pepsispire,2014-08-01T14:24:57.000Z,Fri Aug 01 14:24:57 +0000 2014,0,1,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,4,0,,,
492721369642065920,RT if you’d like to see #pepsispire in a location near you! #inspire,Pepsi Spire,pepsispire,2014-07-25T17:21:43.000Z,Fri Jul 25 17:21:43 +0000 2014,0,1,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,2,0,,,
491938134289285120,@enova2 @DietCoke So glad you enjoyed our crazy mashups!,Pepsi Spire,pepsispire,2014-07-23T13:29:25.000Z,Wed Jul 23 13:29:25 +0000 2014,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,0,2,,,
491937556310011904,@Soda_hunter We would love to bring Pepsi Spire to you. Stay tuned for the latest on new locations!,Pepsi Spire,pepsispire,2014-07-23T13:27:07.000Z,Wed Jul 23 13:27:07 +0000 2014,1,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,0,1,,,
491676590670364672,RT if you can say Strawcherillaberry 5 times fast! #inspire #pepsispire,Pepsi Spire,pepsispire,2014-07-22T20:10:08.000Z,Tue Jul 22 20:10:08 +0000 2014,0,1,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,2,0,,,
489790371862704128,RT @bufordsharkley : .@pepsispire pepsi with flavorings in it inspires me #inspiration #inspire,Pepsi Spire,pepsispire,2014-07-17T15:14:59.000Z,Thu Jul 17 15:14:59 +0000 2014,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,,2,1,,,
489505039791435776,In’Spired by Pepsi Spire? What inspires you? #inspiration #inspire #pepsispire,Pepsi Spire,pepsispire,2014-07-16T20:21:10.000Z,Wed Jul 16 20:21:10 +0000 2014,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,3,0,,,
488340578396958720,Tune into the big game today with a glass of #Pepsi with flavor shots of cherry and lemon or vanilla. Go teams go! #football #soccer,Pepsi Spire,pepsispire,2014-07-13T15:14:01.000Z,Sun Jul 13 15:14:01 +0000 2014,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,3,0,,,
487233692767485952,Have you mixed a drink on #pepsispire? RT if you have!,Pepsi Spire,pepsispire,2014-07-10T13:55:39.000Z,Thu Jul 10 13:55:39 +0000 2014,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,1,0,,,
486233615567962112,Monday blues? Freshen up with a taste of #Pepsi + lemon flavor shot on #pepsispire. #monday #mashupmonday #inspire,Pepsi Spire,pepsispire,2014-07-07T19:41:42.000Z,Mon Jul 07 19:41:42 +0000 2014,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,5,0,,,
486170454127030272,@andrewtweber Thanks! So glad you like it! Right now we are only broadcasting in the Chicago and Milwaukee metro areas. Keep listening!,Pepsi Spire,pepsispire,2014-07-07T15:30:43.000Z,Mon Jul 07 15:30:43 +0000 2014,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,,,
485098829365010432,"Feeling patriotic? Today we're all about red, white, and blue sipping #Pepsi with flavor shots of cherry and vanilla. #July4th #USA",Pepsi Spire,pepsispire,2014-07-04T16:32:28.000Z,Fri Jul 04 16:32:28 +0000 2014,1,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,3,0,,,
484712484511969281,RT @eatgarbanzo : Strawberry iced tea? Lemon PEPSI®? We’re testing a new fountain from the makers of PEPSI®. Come check it out! http://t.co/rcdQpM5bsp,Pepsi Spire,pepsispire,2014-07-03T14:57:16.000Z,Thu Jul 03 14:57:16 +0000 2014,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,http://ht.ly/lSZCE ,0,0,,,
484318625172430848,@GoldenKatana1 Orange is a great flavor! Thanks for your request. We will work to offer all your favorite brands on Pepsi Spire!,Pepsi Spire,pepsispire,2014-07-02T12:52:13.000Z,Wed Jul 02 12:52:13 +0000 2014,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,1,,,
484063171461013504,"RT @0nett : Just witnessed &amp; experienced firsthand the revolutionary @pepsispire at @BWWings in Lombard, IL. Looking forward to my next encounter!",Pepsi Spire,pepsispire,2014-07-01T19:57:08.000Z,Tue Jul 01 19:57:08 +0000 2014,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,,0,2,,,
483968665130647552,It’s July! Beat the #summer heat with a cool #Tropicana lemonade flavored with strawberry. What’s your favorite flavor mix? #inspire #flavor,Pepsi Spire,pepsispire,2014-07-01T13:41:36.000Z,Tue Jul 01 13:41:36 +0000 2014,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,4,0,,,
483967878501498880,@GoldenKatana1 We hope to bring Pepsi Spire to Ohio very soon! Stay tuned for the latest new location updates!,Pepsi Spire,pepsispire,2014-07-01T13:38:28.000Z,Tue Jul 01 13:38:28 +0000 2014,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,1,,,
482547447483207680,Don’t you love a pink #SierraMist? Hint: add a flavor shot of strawberry. http://t.co/HRkYu4uEAO,Pepsi Spire,pepsispire,2014-06-27T15:34:11.000Z,Fri Jun 27 15:34:11 +0000 2014,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,1,0,photo,https://pbs.twimg.com/media/BrJaWCXCEAAn5A_.jpg,
481759085034217472,@justinnorwood @mtn_dew Great combination!,Pepsi Spire,pepsispire,2014-06-25T11:21:31.000Z,Wed Jun 25 11:21:31 +0000 2014,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,0,2,,,
481758859527475201,RT @justinnorwood : I tried a vanilla flavored @mtn_dew from a @pepsispire machine yesterday.  mmm mmm good!,Pepsi Spire,pepsispire,2014-06-25T11:20:37.000Z,Wed Jun 25 11:20:37 +0000 2014,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,,0,2,,,
480885921244397569,RT @0nett : @pepsispire I need to get to my local Buffalo Wild Wings and experience this modern marvel! Aka the #Pepsi Spire,Pepsi Spire,pepsispire,2014-06-23T01:31:52.000Z,Mon Jun 23 01:31:52 +0000 2014,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,,1,1,,,
480377682517954560,Celebrating #summer at @maggiemcflys with a shot of strawberry in a fresh-poured #Pepsi. How will you chill this summer?,Pepsi Spire,pepsispire,2014-06-21T15:52:19.000Z,Sat Jun 21 15:52:19 +0000 2014,1,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,2,1,,,
480350585170821121,RT @maggiemcflys : Maggie McFly's is Proud To Feature Our First Pepsi Spire Machine! Have you tried a Mountain Dew Strawbanilla?... http://t.co/397coE0e1t,Pepsi Spire,pepsispire,2014-06-21T14:04:38.000Z,Sat Jun 21 14:04:38 +0000 2014,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,http://fb.me/6Aa90qt9u ,0,0,,,
479682167724056578,"RT @aaronlabs_xyz : not gonna lie, the pepsi spire commercial's straw-ba-nilla-lemon flavor sounds delicious",Pepsi Spire,pepsispire,2014-06-19T17:48:35.000Z,Thu Jun 19 17:48:35 +0000 2014,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,,0,0,,,
479358262383738881,Enjoying @TacoBell #DoritosLocosTac and #Mtn_Dew Lemonberry in CA. What’s better than that?,Pepsi Spire,pepsispire,2014-06-18T20:21:30.000Z,Wed Jun 18 20:21:30 +0000 2014,1,1,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,2,1,,,
476402031654350849,We’ve been creating a ton of crazy flavor mashups @KFC in #Orlando. Like #Pepsi Lemonillacherry. What would you make?,Pepsi Spire,pepsispire,2014-06-10T16:34:30.000Z,Tue Jun 10 16:34:30 +0000 2014,3,7,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,2,1,,,
474959910048772096,Nothing beats some @Famous_Daves ribs and a tall #Pepsi Cherrynilla. What combo would you choose?,Pepsi Spire,pepsispire,2014-06-06T17:04:01.000Z,Fri Jun 06 17:04:01 +0000 2014,1,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,1,1,,,
474634614557134848,RT @freshideasfood : Pepsi Spire = the newest tech in drink vending. Check it out &amp; see @Thrillist make their drink dreams come true: http://t.co/jBr8AHxz6g,Pepsi Spire,pepsispire,2014-06-05T19:31:25.000Z,Thu Jun 05 19:31:25 +0000 2014,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,http://bit.ly/1qYaZtD ,0,1,,,
472385482173591553,RT @PepsiCo : The @PepsiSpire is an example of how our diverse product portfolio and R&amp;D capabilities benefit foodservice customers http://t.co/yp2wMkClHe,Pepsi Spire,pepsispire,2014-05-30T14:34:10.000Z,Fri May 30 14:34:10 +0000 2014,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,http://pepsi.co/xr80H ,0,1,,,
472355979888054272,RT @BW : Pepsi's new soda machine lets you become the taste tester: http://t.co/ECUhQFzIS5 http://t.co/dSZC23euIU,Pepsi Spire,pepsispire,2014-05-30T12:36:56.000Z,Fri May 30 12:36:56 +0000 2014,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,http://buswk.co/1k8dK6U ,0,0,photo,https://pbs.twimg.com/media/Bo14CzoIcAA93Gz.jpg,
471667835328929792,Have you tried Pepsi Spire? A new fountain experience where Y-O-U get to be the mix master. Hint: flavor shots. Lots of ‘em.,Pepsi Spire,pepsispire,2014-05-28T15:02:29.000Z,Wed May 28 15:02:29 +0000 2014,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,,,
469892533360033792,@BrenOBRIEN @newpaltz Noted! Hope to bring the Pepsi Spire experience to you very soon.,Pepsi Spire,pepsispire,2014-05-23T17:28:04.000Z,Fri May 23 17:28:04 +0000 2014,2,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,0,2,,,
469889817707151361,@BrenOBRIEN We will keep you posted! Check http://t.co/FEOB2QKCWx for our current locations - with many more to come!,Pepsi Spire,pepsispire,2014-05-23T17:17:17.000Z,Fri May 23 17:17:17 +0000 2014,1,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,http://pepsispire.com ,0,1,,,
469887101870546944,Here’s how Pepsi Spire works: Select your beverage. Add up to 3 flavors. Sip on a tasty drink that’s uniquely yours. Ready to mix your own?,Pepsi Spire,pepsispire,2014-05-23T17:06:29.000Z,Fri May 23 17:06:29 +0000 2014,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,,,
469508232105312256,@LeeBreslouer @GarbanzoGrill We love your creative combinations!,Pepsi Spire,pepsispire,2014-05-22T16:01:00.000Z,Thu May 22 16:01:00 +0000 2014,1,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,0,1,,,
469440101882540033,RT @NatlRestShow : #NRAShow 2014 was home to the launch of @Pepsi #Spire. Did you see our Instagram video? http://t.co/15MxFwStl3,Pepsi Spire,pepsispire,2014-05-22T11:30:16.000Z,Thu May 22 11:30:16 +0000 2014,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,http://instagram.com/p/oOxN4WNyUD/ ,2,1,,,
469140060256747521,We made 5 bizarre sodas using Pepsi's futuristic soda machine @Thrillist http://t.co/NxhC7g5tgQ,Pepsi Spire,pepsispire,2014-05-21T15:38:01.000Z,Wed May 21 15:38:01 +0000 2014,0,1,en,"<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>",Tweet,http://thrl.st/R6Jfma ,0,1,,,
468807049308950529,RT @Burritobox : @pepsispire WHOAAA! Strawberry @mtn_dew ?? I think we're in love!,Pepsi Spire,pepsispire,2014-05-20T17:34:45.000Z,Tue May 20 17:34:45 +0000 2014,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,2,,,
468804834242473984,RT @SBurgerCo : Quick photo op at the @pepsispire booth before this thing ends #NRAShow2014 http://t.co/ewz2mWUU63,Pepsi Spire,pepsispire,2014-05-20T17:25:57.000Z,Tue May 20 17:25:57 +0000 2014,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,1,1,photo,https://pbs.twimg.com/media/BoF9HUcCUAAqePQ.jpg,
468756956958576642,Last day at the #NRAShow! Come create your own signature drink on Pepsi Spire.,Pepsi Spire,pepsispire,2014-05-20T14:15:42.000Z,Tue May 20 14:15:42 +0000 2014,1,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,1,0,,,
468465049963470849,Great energy around Pepsi Spire here at our booth! We're so excited to be sharing this new fountain experience at the #NRAShow.,Pepsi Spire,pepsispire,2014-05-19T18:55:46.000Z,Mon May 19 18:55:46 +0000 2014,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,1,0,,,
468379444571549696,RT @olivier_frey : #Pepsi réinvente la fontaine à soda avec @PepsiSpire qui permet de personnaliser sa boisson http://t.co/vN1oHQGJcX http://t.co/L4dWYVFiHc,Pepsi Spire,pepsispire,2014-05-19T13:15:36.000Z,Mon May 19 13:15:36 +0000 2014,0,0,fr,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,http://thefoodpeople.co.uk/news/2014/05/pepsi-spire-the-future-of-fountain-beverages ,1,1,photo,https://pbs.twimg.com/media/Bn_5YLTIMAE0Y-K.jpg,
468141536354779137,RT @SaraEisen : Not an iPad... Pepsi's new spire fountain machine http://t.co/R4N9p0LXll,Pepsi Spire,pepsispire,2014-05-18T21:30:14.000Z,Sun May 18 21:30:14 +0000 2014,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/Bn8MTPzCMAIWn2p.jpg,
468102635304673280,#IndraNooyi introducing @PepsiSpire at the #NRAshow http://t.co/Cycfn9K6L8,Pepsi Spire,pepsispire,2014-05-18T18:55:39.000Z,Sun May 18 18:55:39 +0000 2014,4,3,en,"<a href=""http://www.photopartyupload.com"" rel=""nofollow"">Photo Party Upload</a>",Tweet,,2,1,photo,https://pbs.twimg.com/media/Bn8I3dbCIAAm3zd.jpg,
468075391987359744,RT @TheDCLBlog : Looks like the @kfc locations in central Florida have the new @pepsispire machines http://t.co/s6zF2bwB8h,Pepsi Spire,pepsispire,2014-05-18T17:07:24.000Z,Sun May 18 17:07:24 +0000 2014,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,http://pepsispire.com/#find ,0,2,,,
467696745657274368,RT @lapetino : Experiencing the Future of Fountain @PepsiSpire w/ @bevreview at #NRAShow http://t.co/DU74RwIdpc,Pepsi Spire,pepsispire,2014-05-17T16:02:48.000Z,Sat May 17 16:02:48 +0000 2014,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,1,2,photo,https://pbs.twimg.com/media/Bn2WrxaCcAASfc2.jpg,
467694403151069184,RT @JayanthiRajaSeg : Experiencing the Future of Fountain @PepsiSpire at #NRAShow http://t.co/bEkaCkp0gN,Pepsi Spire,pepsispire,2014-05-17T15:53:29.000Z,Sat May 17 15:53:29 +0000 2014,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,1,1,photo,https://pbs.twimg.com/media/Bn19hLQIEAANsjm.jpg,
467636051956465664,Pepsi Spire is in Chicago this weekend! Stop by our booth at #NRAShow and try it out.,Pepsi Spire,pepsispire,2014-05-17T12:01:37.000Z,Sat May 17 12:01:37 +0000 2014,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,1,0,,,
467336068174331907,"RT @PepsiCo : Meet @PepsiSpire, our new line of drink dispensers that allows over 1000 beverage customizations. What will you make? http://t.co/PUvkWaOmSC",Pepsi Spire,pepsispire,2014-05-16T16:09:36.000Z,Fri May 16 16:09:36 +0000 2014,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,http://pepsi.co/wVlz1 ,0,1,,,
467114166549880832,"Introducing Pepsi Spire, a fountain experience that lets you add shots of flavor to your favorite beverage. Thirsty for more? Stay tuned!",Pepsi Spire,pepsispire,2014-05-16T01:27:50.000Z,Fri May 16 01:27:50 +0000 2014,1,4,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,0,,,